,user_id,item_id,rating
64022,737,173,4
64023,238,1258,1
64024,836,659,5
64025,108,7,5
64026,174,132,2
64027,890,172,5
64028,468,318,5
64029,738,88,3
64030,405,755,2
64031,255,7,2
64032,796,474,2
64033,875,171,5
64034,648,219,4
64035,792,696,3
64036,902,258,3
64037,821,435,4
64038,672,280,2
64039,643,42,4
64040,735,286,5
64041,629,300,4
64042,848,1101,5
64043,281,271,5
64044,500,735,4
64045,896,318,4
64046,661,219,2
64047,699,98,4
64048,506,8,5
64049,82,125,3
64050,855,60,3
64051,896,384,2
64052,833,552,3
64053,559,180,4
64054,312,648,5
64055,268,186,3
64056,588,1074,5
64057,344,22,3
64058,763,56,5
64059,830,202,5
64060,648,780,1
64061,851,932,3
64062,634,322,3
64063,645,772,3
64064,222,255,3
64065,567,679,4
64066,533,132,5
64067,804,615,5
64068,639,528,4
64069,738,474,4
64070,427,286,4
64071,373,197,3
64072,537,380,2
64073,796,38,5
64074,741,403,5
64075,859,762,5
64076,851,258,4
64077,533,88,4
64078,628,338,5
64079,894,638,3
64080,201,733,3
64081,417,171,3
64082,532,79,5
64083,821,318,5
64084,637,225,3
64085,897,127,5
64086,661,538,3
64087,294,281,3
64088,625,514,3
64089,293,235,3
64090,880,243,2
64091,4,324,5
64092,766,662,3
64093,595,336,2
64094,334,275,4
64095,497,590,2
64096,750,879,4
64097,891,591,4
64098,293,100,4
64099,841,323,3
64100,486,678,1
64101,815,393,4
64102,414,340,4
64103,682,246,5
64104,621,395,4
64105,617,269,1
64106,514,191,5
64107,898,288,4
64108,187,186,4
64109,877,640,2
64110,903,100,5
64111,901,1049,3
64112,503,226,5
64113,584,25,3
64114,734,318,5
64115,788,1273,3
64116,388,871,2
64117,655,301,2
64118,872,932,4
64119,692,1012,1
64120,765,971,4
64121,18,52,5
64122,846,540,2
64123,895,597,2
64124,18,716,5
64125,758,185,4
64126,507,597,5
64127,109,11,4
64128,663,183,4
64129,397,748,2
64130,690,121,3
64131,751,538,4
64132,271,539,1
64133,402,116,3
64134,566,736,4
64135,270,603,5
64136,456,1081,4
64137,553,1126,4
64138,896,325,1
64139,635,237,3
64140,603,176,2
64141,601,8,3
64142,618,65,3
64143,85,64,5
64144,655,79,5
64145,782,338,2
64146,705,225,4
64147,473,1007,4
64148,515,347,3
64149,868,176,4
64150,524,228,3
64151,907,100,5
64152,906,100,4
64153,682,26,3
64154,540,20,4
64155,276,531,4
64156,645,65,4
64157,868,202,3
64158,741,281,2
64159,497,790,2
64160,826,174,5
64161,221,578,4
64162,601,230,4
64163,524,1101,4
64164,655,1100,3
64165,835,281,4
64166,417,732,4
64167,222,654,3
64168,11,748,1
64169,862,11,4
64170,889,1134,4
64171,500,245,2
64172,454,468,3
64173,588,1180,2
64174,669,133,4
64175,442,150,4
64176,880,182,5
64177,789,294,3
64178,896,789,2
64179,621,240,4
64180,871,275,3
64181,899,216,5
64182,807,374,3
64183,75,988,2
64184,697,455,4
64185,429,672,2
64186,312,143,4
64187,769,1028,3
64188,453,354,4
64189,890,443,4
64190,655,171,2
64191,642,473,1
64192,165,127,4
64193,853,323,3
64194,374,762,5
64195,716,520,4
64196,758,452,3
64197,314,710,3
64198,416,938,3
64199,430,148,2
64200,707,962,2
64201,44,756,3
64202,292,150,4
64203,49,455,1
64204,328,1021,3
64205,87,804,3
64206,559,195,3
64207,21,628,3
64208,370,525,4
64209,778,180,4
64210,193,286,4
64211,411,1,4
64212,752,327,5
64213,655,356,3
64214,726,310,4
64215,262,369,2
64216,864,98,5
64217,870,17,4
64218,246,227,4
64219,493,174,3
64220,752,1294,3
64221,568,512,1
64222,661,172,5
64223,747,482,5
64224,94,568,3
64225,416,1077,1
64226,790,17,2
64227,845,269,4
64228,906,121,4
64229,863,1038,1
64230,793,250,4
64231,882,815,2
64232,788,471,3
64233,98,988,1
64234,144,174,5
64235,805,93,5
64236,601,455,4
64237,409,100,5
64238,561,479,4
64239,435,655,2
64240,458,238,4
64241,879,151,3
64242,804,558,3
64243,872,1,3
64244,551,596,5
64245,774,431,4
64246,778,56,3
64247,397,991,1
64248,181,108,1
64249,782,1588,3
64250,104,268,3
64251,537,607,4
64252,889,382,2
64253,178,51,4
64254,753,23,2
64255,868,474,4
64256,634,116,3
64257,903,318,5
64258,643,679,3
64259,200,230,5
64260,704,344,4
64261,621,161,3
64262,640,313,5
64263,758,959,3
64264,639,381,2
64265,407,844,2
64266,181,1011,1
64267,814,219,4
64268,892,127,5
64269,437,559,3
64270,449,251,3
64271,642,679,2
64272,7,70,1
64273,805,180,3
64274,327,180,4
64275,586,1249,3
64276,263,28,3
64277,659,174,4
64278,393,333,4
64279,165,187,3
64280,807,140,3
64281,232,589,3
64282,896,159,2
64283,840,747,4
64284,755,881,1
64285,802,7,5
64286,711,393,4
64287,894,288,3
64288,251,845,4
64289,396,117,4
64290,611,324,3
64291,113,292,3
64292,653,56,5
64293,275,181,4
64294,548,525,5
64295,486,742,2
64296,843,831,4
64297,479,204,4
64298,870,51,2
64299,319,301,4
64300,748,56,4
64301,660,83,3
64302,897,227,3
64303,526,333,3
64304,885,866,3
64305,346,188,4
64306,733,302,4
64307,807,101,4
64308,862,184,2
64309,887,1136,5
64310,642,732,4
64311,758,567,4
64312,729,748,4
64313,840,884,5
64314,711,423,3
64315,798,825,3
64316,904,97,4
64317,684,178,4
64318,864,294,4
64319,521,12,5
64320,824,304,3
64321,524,1421,5
64322,372,164,4
64323,882,471,4
64324,836,288,1
64325,497,432,3
64326,751,945,3
64327,889,494,3
64328,665,472,3
64329,537,958,2
64330,803,311,5
64331,653,4,3
64332,661,749,2
64333,239,209,5
64334,835,179,5
64335,870,559,2
64336,781,180,4
64337,875,133,4
64338,668,252,2
64339,671,79,2
64340,774,233,2
64341,407,186,4
64342,887,473,4
64343,863,258,5
64344,608,86,5
64345,847,258,5
64346,875,268,4
64347,757,121,2
64348,456,1134,4
64349,840,210,3
64350,178,781,4
64351,854,591,2
64352,535,520,4
64353,835,237,4
64354,498,772,1
64355,648,104,1
64356,881,98,5
64357,742,50,4
64358,499,886,4
64359,646,332,3
64360,881,97,3
64361,804,624,2
64362,537,963,3
64363,60,484,5
64364,571,357,4
64365,537,640,3
64366,632,11,4
64367,634,595,4
64368,508,210,4
64369,336,781,3
64370,326,195,4
64371,896,186,4
64372,456,1240,3
64373,690,546,4
64374,774,98,4
64375,539,603,4
64376,469,507,5
64377,512,286,5
64378,303,432,3
64379,831,331,4
64380,849,298,5
64381,889,56,5
64382,654,137,4
64383,308,472,2
64384,849,588,5
64385,833,647,4
64386,758,1019,4
64387,716,99,5
64388,674,222,3
64389,880,252,2
64390,350,98,4
64391,815,188,3
64392,883,1045,5
64393,452,1013,1
64394,900,458,2
64395,805,95,3
64396,650,603,4
64397,694,88,4
64398,455,291,3
64399,577,405,3
64400,450,435,4
64401,200,9,4
64402,468,427,5
64403,666,482,4
64404,487,179,3
64405,559,587,4
64406,898,319,5
64407,188,510,3
64408,201,1174,5
64409,608,262,3
64410,334,689,3
64411,561,1170,3
64412,151,371,4
64413,31,306,3
64414,416,323,3
64415,820,301,2
64416,230,431,3
64417,406,582,4
64418,453,402,3
64419,527,1101,4
64420,81,928,4
64421,334,186,3
64422,250,55,5
64423,885,432,4
64424,882,8,5
64425,279,1244,3
64426,459,1038,4
64427,406,485,3
64428,327,174,4
64429,899,685,3
64430,387,583,4
64431,749,576,3
64432,756,111,4
64433,796,684,5
64434,727,411,3
64435,766,217,4
64436,618,164,3
64437,823,423,5
64438,701,689,3
64439,299,97,4
64440,521,89,3
64441,537,1445,3
64442,864,951,3
64443,535,198,4
64444,607,707,4
64445,262,86,3
64446,660,151,5
64447,826,588,4
64448,268,550,2
64449,268,940,2
64450,387,435,3
64451,900,137,3
64452,538,96,4
64453,758,421,4
64454,711,747,4
64455,259,39,4
64456,798,321,3
64457,592,1067,5
64458,840,153,3
64459,484,419,4
64460,703,25,3
64461,472,175,5
64462,332,827,4
64463,886,1324,2
64464,363,393,4
64465,379,428,4
64466,585,52,3
64467,782,260,2
64468,868,615,4
64469,773,393,2
64470,760,204,4
64471,659,185,4
64472,13,274,3
64473,823,159,3
64474,379,529,4
64475,557,197,5
64476,395,100,4
64477,664,531,2
64478,399,223,3
64479,849,27,5
64480,524,818,3
64481,892,604,5
64482,381,1115,4
64483,908,56,4
64484,831,328,3
64485,735,298,4
64486,534,748,4
64487,889,211,4
64488,361,186,3
64489,780,657,3
64490,345,137,4
64491,588,550,3
64492,311,726,3
64493,684,282,4
64494,774,79,2
64495,82,112,1
64496,828,52,3
64497,395,186,5
64498,886,17,4
64499,868,179,4
64500,826,403,4
64501,309,286,4
64502,811,323,5
64503,796,1037,2
64504,900,130,1
64505,442,436,3
64506,378,928,2
64507,653,200,4
64508,159,866,5
64509,758,414,4
64510,903,994,3
64511,437,253,1
64512,884,179,5
64513,702,538,4
64514,744,657,5
64515,454,136,3
64516,673,301,3
64517,95,419,4
64518,717,890,1
64519,645,616,3
64520,821,234,5
64521,613,1315,4
64522,644,181,4
64523,456,208,4
64524,577,663,5
64525,881,924,3
64526,774,795,1
64527,694,673,4
64528,655,1041,3
64529,464,264,4
64530,829,14,2
64531,256,322,4
64532,796,720,4
64533,354,168,5
64534,747,287,4
64535,682,631,3
64536,472,79,5
64537,334,529,5
64538,417,228,3
64539,569,294,2
64540,862,479,4
64541,850,969,5
64542,804,133,3
64543,826,56,5
64544,610,318,5
64545,840,213,4
64546,405,1076,2
64547,377,258,4
64548,663,655,4
64549,867,195,5
64550,13,511,5
64551,180,191,4
64552,804,559,3
64553,845,1463,1
64554,733,282,3
64555,558,283,3
64556,495,179,5
64557,719,79,4
64558,800,257,4
64559,686,527,3
64560,554,289,4
64561,727,1303,2
64562,429,8,3
64563,805,934,1
64564,538,318,5
64565,624,245,3
64566,621,455,4
64567,655,709,3
64568,876,178,4
64569,334,815,3
64570,39,339,3
64571,181,1171,1
64572,493,118,4
64573,626,323,1
64574,889,568,3
64575,311,942,5
64576,880,280,2
64577,233,168,5
64578,379,419,4
64579,783,887,5
64580,788,519,4
64581,916,467,3
64582,798,239,4
64583,782,539,3
64584,823,184,3
64585,804,419,3
64586,911,357,4
64587,663,180,4
64588,421,218,4
64589,838,111,4
64590,813,358,3
64591,486,1609,3
64592,332,255,4
64593,659,1297,2
64594,450,748,4
64595,617,174,1
64596,847,168,4
64597,650,427,4
64598,642,156,1
64599,711,114,5
64600,62,171,4
64601,634,475,5
64602,771,403,4
64603,896,82,3
64604,821,1,5
64605,912,238,4
64606,881,81,3
64607,505,495,3
64608,56,114,4
64609,456,433,4
64610,883,20,4
64611,460,117,3
64612,912,1041,4
64613,776,196,3
64614,870,1041,2
64615,566,387,4
64616,831,347,3
64617,806,433,4
64618,18,419,3
64619,506,271,4
64620,504,717,4
64621,887,210,5
64622,371,185,3
64623,705,215,2
64624,782,993,3
64625,539,269,5
64626,301,128,5
64627,716,546,1
64628,711,77,3
64629,357,150,4
64630,847,410,1
64631,885,596,4
64632,747,631,5
64633,908,414,3
64634,896,144,4
64635,300,687,2
64636,880,347,5
64637,390,9,5
64638,624,1,4
64639,479,8,5
64640,63,3,2
64641,407,216,4
64642,629,55,4
64643,800,1047,3
64644,875,582,5
64645,847,176,3
64646,312,419,3
64647,825,717,4
64648,863,294,4
64649,294,276,4
64650,699,21,3
64651,804,323,4
64652,890,324,4
64653,18,714,4
64654,749,160,3
64655,894,221,4
64656,868,122,3
64657,468,529,3
64658,398,1041,3
64659,412,357,4
64660,870,92,4
64661,605,405,3
64662,102,1052,2
64663,894,1142,4
64664,862,175,5
64665,880,1002,3
64666,798,1544,3
64667,548,628,2
64668,840,203,5
64669,825,14,3
64670,532,633,5
64671,636,813,5
64672,456,1020,4
64673,532,480,5
64674,655,8,3
64675,434,476,4
64676,434,288,5
64677,543,237,4
64678,759,121,5
64679,828,1597,3
64680,320,238,4
64681,882,117,4
64682,345,1009,2
64683,90,171,2
64684,839,285,5
64685,896,385,4
64686,707,517,3
64687,821,70,4
64688,389,820,3
64689,758,569,3
64690,664,156,4
64691,894,328,4
64692,788,38,3
64693,908,156,3
64694,663,919,3
64695,863,1607,2
64696,472,375,5
64697,682,471,3
64698,806,195,3
64699,502,288,5
64700,789,181,4
64701,323,268,4
64702,630,496,3
64703,472,760,5
64704,650,423,3
64705,903,182,5
64706,487,628,4
64707,808,302,5
64708,582,235,3
64709,280,670,2
64710,551,357,5
64711,201,48,3
64712,815,418,4
64713,392,340,5
64714,914,724,3
64715,466,82,3
64716,168,118,4
64717,833,183,5
64718,723,289,2
64719,325,195,2
64720,548,310,3
64721,741,15,4
64722,303,1046,3
64723,839,319,1
64724,882,86,5
64725,152,724,5
64726,823,55,4
64727,887,1540,5
64728,788,222,3
64729,514,176,4
64730,608,131,4
64731,409,357,5
64732,334,150,4
64733,453,508,4
64734,334,846,3
64735,741,566,4
64736,608,483,4
64737,630,640,1
64738,393,879,3
64739,452,70,5
64740,276,508,5
64741,72,526,4
64742,894,249,3
64743,684,100,4
64744,844,625,3
64745,738,238,4
64746,842,269,5
64747,345,5,3
64748,650,294,3
64749,648,89,4
64750,881,291,3
64751,862,111,5
64752,883,16,4
64753,177,183,4
64754,825,926,4
64755,23,195,4
64756,795,150,3
64757,503,234,5
64758,506,233,4
64759,823,155,3
64760,279,1088,4
64761,269,521,4
64762,875,474,5
64763,769,405,2
64764,606,806,5
64765,606,234,4
64766,416,90,4
64767,334,220,3
64768,757,62,3
64769,751,746,4
64770,795,182,4
64771,721,938,3
64772,725,15,4
64773,752,305,4
64774,851,123,4
64775,885,186,4
64776,234,622,2
64777,451,1395,1
64778,192,1171,2
64779,757,122,1
64780,295,470,3
64781,642,739,5
64782,565,1622,4
64783,718,118,4
64784,852,181,4
64785,405,746,1
64786,548,742,5
64787,693,729,4
64788,424,508,3
64789,870,789,4
64790,560,483,5
64791,846,1267,3
64792,454,627,2
64793,847,39,2
64794,897,186,5
64795,11,318,5
64796,878,275,4
64797,561,676,3
64798,871,302,5
64799,650,186,4
64800,666,210,2
64801,647,70,3
64802,914,111,1
64803,638,435,3
64804,277,278,1
64805,693,222,2
64806,59,265,4
64807,722,756,3
64808,592,1070,5
64809,911,588,4
64810,11,449,3
64811,388,1,5
64812,885,70,5
64813,864,1119,3
64814,648,566,4
64815,839,292,3
64816,99,1048,4
64817,551,281,5
64818,504,127,5
64819,671,68,3
64820,847,234,2
64821,184,506,4
64822,174,280,5
64823,846,22,4
64824,621,94,2
64825,718,717,4
64826,682,890,2
64827,46,300,3
64828,916,1428,3
64829,169,443,4
64830,256,229,3
64831,548,226,5
64832,705,399,5
64833,152,596,2
64834,148,191,1
64835,454,465,3
64836,802,760,3
64837,716,514,5
64838,788,518,3
64839,804,378,4
64840,869,118,1
64841,887,181,5
64842,705,195,2
64843,493,234,5
64844,890,843,3
64845,798,259,5
64846,876,238,4
64847,795,727,3
64848,864,176,5
64849,846,64,4
64850,659,1138,4
64851,577,298,4
64852,586,930,2
64853,525,291,2
64854,896,133,2
64855,137,118,5
64856,478,591,3
64857,561,733,3
64858,877,955,4
64859,877,216,4
64860,715,157,4
64861,181,598,1
64862,659,1172,4
64863,757,385,3
64864,297,465,3
64865,658,212,3
64866,897,393,4
64867,499,425,3
64868,846,482,5
64869,194,367,3
64870,514,152,4
64871,561,1070,4
64872,756,210,4
64873,441,313,4
64874,398,414,3
64875,175,88,4
64876,468,952,3
64877,90,242,4
64878,440,749,3
64879,587,294,3
64880,20,633,4
64881,677,687,4
64882,782,292,4
64883,698,176,4
64884,880,831,4
64885,847,448,4
64886,692,326,3
64887,826,946,3
64888,385,61,2
64889,780,275,4
64890,716,480,5
64891,365,352,1
64892,392,191,5
64893,788,133,5
64894,378,382,4
64895,870,1134,4
64896,749,802,3
64897,618,924,4
64898,498,204,2
64899,774,418,2
64900,764,99,4
64901,537,964,3
64902,758,203,5
64903,728,742,4
64904,889,217,4
64905,13,152,5
64906,489,349,4
64907,757,68,4
64908,617,440,4
64909,497,364,3
64910,808,325,1
64911,905,258,3
64912,870,504,5
64913,479,201,4
64914,328,64,4
64915,643,33,3
64916,906,321,4
64917,647,568,4
64918,643,516,4
64919,733,1023,1
64920,622,121,1
64921,606,88,4
64922,870,272,4
64923,457,628,4
64924,416,803,3
64925,833,186,1
64926,452,492,4
64927,593,546,3
64928,782,324,2
64929,26,298,3
64930,551,168,5
64931,198,291,2
64932,878,736,5
64933,627,123,3
64934,457,566,4
64935,892,76,4
64936,292,603,5
64937,796,1041,5
64938,738,181,4
64939,393,538,3
64940,884,1214,1
64941,694,965,4
64942,377,895,3
64943,804,1047,3
64944,101,819,1
64945,32,7,4
64946,682,380,4
64947,805,735,4
64948,172,23,3
64949,423,127,4
64950,659,469,4
64951,560,211,4
64952,13,662,5
64953,773,1367,5
64954,896,398,2
64955,520,294,3
64956,864,7,5
64957,840,238,5
64958,844,151,4
64959,862,199,5
64960,234,466,4
64961,889,479,4
64962,560,617,3
64963,892,71,3
64964,682,552,3
64965,896,222,4
64966,593,763,3
64967,458,25,1
64968,493,257,5
64969,798,391,3
64970,834,343,4
64971,729,901,1
64972,742,237,4
64973,324,250,4
64974,474,491,4
64975,663,289,1
64976,896,273,5
64977,437,583,1
64978,232,900,5
64979,528,31,5
64980,449,288,3
64981,803,245,4
64982,452,576,2
64983,537,100,4
64984,373,177,3
64985,639,135,4
64986,750,305,4
64987,234,164,3
64988,345,262,5
64989,653,89,5
64990,828,306,3
64991,892,578,4
64992,618,136,3
64993,339,823,3
64994,416,451,5
64995,429,972,4
64996,101,225,3
64997,38,288,5
64998,871,947,2
64999,144,12,4
65000,546,898,4
65001,705,148,5
65002,222,541,2
65003,705,29,5
65004,445,460,2
65005,480,12,5
65006,423,879,3
65007,642,1179,3
65008,823,180,4
65009,533,474,3
65010,892,708,4
65011,774,947,2
65012,795,238,3
65013,828,1005,3
65014,363,73,2
65015,787,271,1
65016,733,149,4
65017,864,720,3
65018,198,31,3
65019,746,89,4
65020,807,231,4
65021,504,451,1
65022,586,779,3
65023,664,151,4
65024,883,529,5
65025,846,731,3
65026,751,756,2
65027,902,318,5
65028,804,472,3
65029,758,125,2
65030,221,150,5
65031,556,604,5
65032,294,258,3
65033,825,491,4
65034,54,240,4
65035,193,24,2
65036,643,185,5
65037,850,228,5
65038,802,396,2
65039,847,479,3
65040,831,326,4
65041,881,655,4
65042,911,168,4
65043,736,1278,1
65044,561,232,3
65045,561,510,3
65046,804,406,3
65047,825,176,5
65048,727,755,2
65049,679,721,3
65050,395,423,5
65051,667,196,5
65052,763,16,5
65053,719,378,4
65054,875,176,4
65055,865,122,3
65056,907,290,4
65057,859,846,5
65058,850,15,5
65059,38,326,5
65060,158,686,5
65061,686,430,4
65062,860,159,3
65063,880,928,2
65064,847,367,3
65065,143,307,4
65066,879,763,5
65067,639,52,3
65068,28,230,4
65069,577,742,4
65070,748,89,5
65071,786,871,1
65072,524,173,4
65073,868,151,5
65074,682,276,3
65075,896,98,5
65076,712,969,4
65077,314,934,4
65078,435,1240,4
65079,534,333,5
65080,524,98,3
65081,527,172,5
65082,632,55,2
65083,916,271,3
65084,916,232,3
65085,908,192,2
65086,880,8,4
65087,798,1183,1
65088,399,845,3
65089,660,307,3
65090,901,287,3
65091,893,264,3
65092,835,354,3
65093,307,222,4
65094,660,1483,3
65095,744,1,4
65096,773,354,2
65097,867,210,5
65098,540,473,3
65099,864,217,4
65100,871,883,3
65101,727,257,2
65102,311,198,3
65103,659,62,4
65104,660,135,4
65105,844,431,4
65106,894,273,3
65107,840,194,3
65108,582,748,3
65109,543,944,3
65110,457,1119,4
65111,702,343,2
65112,815,7,4
65113,211,1330,3
65114,796,280,4
65115,423,750,5
65116,833,325,4
65117,798,405,5
65118,125,90,5
65119,881,50,3
65120,650,15,3
65121,828,224,3
65122,13,62,5
65123,724,336,1
65124,194,97,3
65125,75,79,5
65126,416,690,5
65127,576,276,3
65128,566,2,5
65129,451,681,1
65130,141,1028,4
65131,871,237,3
65132,459,685,3
65133,660,41,1
65134,717,281,4
65135,727,444,2
65136,810,304,4
65137,798,228,3
65138,877,275,4
65139,640,761,5
65140,702,683,1
65141,880,235,3
65142,405,568,4
65143,25,1,5
65144,824,268,4
65145,466,50,5
65146,899,275,4
65147,830,820,1
65148,70,451,4
65149,85,630,3
65150,869,181,3
65151,535,529,3
65152,727,1244,3
65153,768,405,4
65154,622,49,3
65155,489,303,4
65156,198,248,3
65157,712,738,4
65158,271,692,4
65159,181,1329,1
65160,615,937,2
65161,536,144,4
65162,862,413,4
65163,793,696,3
65164,514,111,5
65165,648,25,2
65166,808,750,5
65167,907,724,5
65168,380,190,5
65169,681,294,5
65170,92,451,3
65171,342,289,2
65172,796,597,5
65173,867,11,3
65174,916,100,5
65175,13,53,1
65176,875,501,4
65177,593,133,4
65178,840,99,5
65179,739,97,5
65180,214,482,4
65181,298,174,5
65182,723,191,3
65183,833,451,1
65184,654,742,4
65185,293,436,3
65186,918,488,3
65187,757,546,3
65188,886,472,3
65189,840,509,3
65190,663,148,4
65191,891,278,4
65192,64,87,4
65193,806,511,5
65194,253,234,4
65195,486,280,2
65196,698,480,2
65197,764,356,4
65198,815,436,3
65199,840,655,5
65200,823,92,5
65201,727,510,4
65202,563,476,3
65203,611,307,4
65204,533,489,4
65205,833,1597,5
65206,648,23,3
65207,537,673,3
65208,605,471,3
65209,269,657,4
65210,10,709,4
65211,804,1056,4
65212,776,192,5
65213,774,205,4
65214,907,685,5
65215,627,2,3
65216,312,222,3
65217,660,722,1
65218,823,216,5
65219,617,635,4
65220,707,449,2
65221,804,948,1
65222,537,1006,2
65223,429,514,3
65224,790,436,4
65225,464,322,3
65226,864,356,4
65227,882,294,4
65228,591,285,5
65229,892,177,4
65230,825,307,4
65231,452,526,4
65232,569,273,3
65233,416,238,4
65234,897,928,5
65235,435,291,4
65236,806,475,4
65237,636,275,3
65238,830,435,5
65239,429,665,2
65240,747,30,5
65241,222,117,5
65242,868,209,4
65243,796,181,5
65244,318,216,4
65245,834,151,4
65246,899,231,1
65247,342,11,5
65248,919,1101,5
65249,637,596,2
65250,606,187,4
65251,535,47,5
65252,845,1394,4
65253,886,161,5
65254,840,297,5
65255,846,675,2
65256,456,616,3
65257,457,469,4
65258,416,1221,5
65259,622,511,4
65260,411,485,4
65261,690,1028,4
65262,733,619,3
65263,919,787,3
65264,921,24,3
65265,916,366,3
65266,738,81,4
65267,392,347,4
65268,782,1605,2
65269,600,771,3
65270,453,717,2
65271,524,1050,2
65272,543,692,4
65273,586,550,4
65274,397,313,4
65275,70,596,3
65276,861,275,5
65277,846,289,4
65278,693,492,3
65279,769,284,3
65280,884,166,3
65281,755,264,2
65282,910,182,4
65283,447,290,4
65284,864,132,5
65285,503,736,4
65286,6,340,2
65287,896,672,2
65288,532,1189,5
65289,383,496,5
65290,886,318,5
65291,532,1168,4
65292,433,269,5
65293,606,294,2
65294,200,720,4
65295,847,474,4
65296,883,752,4
65297,908,173,3
65298,551,460,3
65299,596,895,3
65300,326,175,1
65301,532,272,5
65302,271,188,2
65303,758,676,2
65304,786,724,4
65305,339,121,3
65306,903,409,4
65307,716,50,5
65308,399,769,3
65309,197,326,3
65310,766,136,3
65311,891,280,3
65312,76,156,3
65313,896,526,4
65314,665,411,4
65315,567,481,5
65316,606,238,4
65317,639,923,4
65318,337,392,5
65319,846,269,5
65320,840,170,4
65321,296,11,5
65322,711,288,1
65323,773,547,4
65324,853,887,2
65325,860,1061,3
65326,305,176,4
65327,664,715,3
65328,913,99,4
65329,773,1097,4
65330,561,171,5
65331,910,1012,4
65332,899,154,5
65333,500,1166,4
65334,670,606,4
65335,826,229,4
65336,807,404,3
65337,72,493,5
65338,823,197,5
65339,889,498,4
65340,749,157,3
65341,854,127,4
65342,113,874,5
65343,734,132,3
65344,892,649,5
65345,896,356,3
65346,840,180,5
65347,527,180,5
65348,519,1612,5
65349,717,125,4
65350,749,448,2
65351,726,1028,2
65352,846,378,4
65353,850,663,2
65354,846,480,5
65355,605,949,5
65356,916,1046,2
65357,758,1022,5
65358,707,303,3
65359,542,180,3
65360,716,88,4
65361,545,627,3
65362,655,250,3
65363,696,347,1
65364,536,489,4
65365,603,747,3
65366,751,270,4
65367,751,89,3
65368,832,876,3
65369,798,463,3
65370,838,187,3
65371,6,9,4
65372,582,269,4
65373,56,161,4
65374,514,95,4
65375,603,751,4
65376,662,1381,5
65377,862,24,4
65378,634,118,4
65379,834,347,4
65380,378,458,4
65381,194,177,3
65382,871,50,5
65383,660,430,4
65384,106,162,5
65385,653,518,2
65386,882,476,3
65387,790,1446,4
65388,195,431,3
65389,788,258,4
65390,815,969,5
65391,90,223,4
65392,735,7,3
65393,882,692,4
65394,554,273,3
65395,650,472,3
65396,338,180,4
65397,332,682,4
65398,293,193,3
65399,454,202,3
65400,903,746,2
65401,870,381,3
65402,91,69,5
65403,875,173,5
65404,886,697,1
65405,809,286,4
65406,712,140,4
65407,839,866,2
65408,901,78,4
65409,817,328,4
65410,575,111,1
65411,916,470,3
65412,871,690,3
65413,881,434,2
65414,467,1011,2
65415,800,597,4
65416,562,458,2
65417,426,646,3
65418,790,559,3
65419,512,183,5
65420,18,216,4
65421,450,727,4
65422,705,685,5
65423,537,274,2
65424,805,25,4
65425,587,268,4
65426,426,1020,4
65427,648,204,5
65428,805,396,4
65429,692,300,4
65430,854,220,4
65431,551,159,4
65432,883,256,5
65433,642,386,5
65434,325,737,4
65435,766,526,2
65436,158,56,5
65437,868,167,1
65438,767,28,4
65439,782,344,3
65440,262,66,3
65441,787,350,1
65442,54,245,4
65443,299,384,3
65444,682,156,5
65445,450,926,4
65446,311,76,4
65447,16,199,5
65448,435,649,3
65449,709,217,5
65450,846,31,4
65451,896,768,2
65452,916,160,3
65453,553,132,4
65454,907,340,2
65455,694,660,3
65456,537,511,5
65457,506,742,5
65458,758,496,3
65459,782,535,3
65460,187,435,4
65461,890,153,3
65462,901,22,5
65463,11,176,3
65464,634,9,5
65465,299,603,3
65466,664,627,1
65467,463,304,3
65468,560,284,3
65469,897,151,5
65470,577,237,4
65471,854,191,4
65472,653,1444,3
65473,438,1,4
65474,454,222,3
65475,532,420,4
65476,677,980,2
65477,645,212,4
65478,655,781,1
65479,382,1017,4
65480,561,483,4
65481,293,161,2
65482,627,33,1
65483,848,428,5
65484,222,99,3
65485,764,174,5
65486,758,1046,4
65487,362,300,5
65488,831,749,2
65489,907,591,5
65490,887,1035,5
65491,479,300,2
65492,545,328,4
65493,201,656,4
65494,305,33,3
65495,688,304,5
65496,798,821,5
65497,541,403,3
65498,896,123,3
65499,916,451,3
65500,600,4,4
65501,280,380,2
65502,94,177,5
65503,804,4,4
65504,823,186,4
65505,826,231,3
65506,429,1020,4
65507,751,742,3
65508,796,809,4
65509,857,19,4
65510,445,1014,1
65511,314,1253,4
65512,694,161,4
65513,843,142,2
65514,747,949,5
65515,216,276,4
65516,183,144,3
65517,699,273,3
65518,738,662,4
65519,828,190,3
65520,834,117,4
65521,422,117,2
65522,250,151,4
65523,749,686,4
65524,709,363,3
65525,535,507,5
65526,618,925,2
65527,222,1439,3
65528,744,276,4
65529,847,202,4
65530,739,187,4
65531,787,331,3
65532,683,311,3
65533,807,62,3
65534,705,684,3
65535,293,217,3
65536,561,3,3
65537,537,750,3
65538,897,419,4
65539,823,68,3
65540,864,64,5
65541,607,275,4
65542,426,205,4
65543,64,326,3
65544,603,180,4
65545,616,313,5
65546,379,47,5
65547,244,845,3
65548,763,173,4
65549,717,237,5
65550,843,252,3
65551,854,270,4
65552,315,301,2
65553,378,118,4
65554,299,4,3
65555,532,7,5
65556,887,768,4
65557,766,179,4
65558,897,473,3
65559,790,496,3
65560,910,100,4
65561,805,117,3
